gwgroupid,countries_gwid,year,groupname,countryname,statusname,status_pwrrank,upgraded10,incidence_flag,incidence_terr_flag,incidence_gov_flag,geo_concentrated
57109000,571,1992,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1992,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1992,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1992,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1992,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1992,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1992,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1992,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1992,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1992,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1992,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1992,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1992,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1992,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1992,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1992,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1992,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
42004000,420,1993,Diola,Gambia,POWERLESS,2,0,0,0,0,1
43503000,435,1993,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43605000,436,1993,Toubou,Niger,POWERLESS,2,0,0,0,0,1
43702000,437,1993,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1993,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1993,Peul,Guinea,POWERLESS,2,0,0,0,0,1
46101000,461,1993,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1993,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1993,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1993,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48205000,482,1993,"Northern groups (Baya, Banda, Mandjia, Sara, Goula)",Central African Republic,POWERLESS,2,0,0,0,0,1
48301000,483,1993,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48405000,484,1993,Lari/Bakongo,Congo,POWERLESS,2,1,0,0,0,1
48406070,484,1993,Mbochi (proper),Congo,POWERLESS,2,0,0,0,0,1
49003000,490,1993,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1993,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49005000,490,1993,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49007000,490,1993,Luba Shaba,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49009000,490,1993,Lulua,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49010000,490,1993,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49012000,490,1993,Tetela-Kusu,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
51002000,510,1993,Shirazi (Zanzibar Africans),Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51003000,510,1993,Zanzibar Arabs,Tanzania (Tanganyika),POWERLESS,2,1,0,0,0,1
51004000,510,1993,Maasai,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
52202000,522,1993,Afar,Djibouti,POWERLESS,2,0,1,0,1,1
54001000,540,1993,Bakongo,Angola,POWERLESS,2,0,0,0,0,1
54002000,540,1993,Cabindan Mayombe,Angola,POWERLESS,2,0,0,0,0,1
54103000,541,1993,Shona-Ndau,Mozambique,POWERLESS,2,0,0,0,0,1
55301000,553,1993,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,POWERLESS,2,0,0,0,0,1
55303000,553,1993,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,POWERLESS,2,0,0,0,0,1
56002000,560,1993,Asians,South Africa,POWERLESS,2,1,0,0,0,0
56003000,560,1993,Coloreds,South Africa,POWERLESS,2,1,0,0,0,1
56004000,560,1993,English Speakers,South Africa,POWERLESS,2,0,0,0,0,1
56005000,560,1993,Blacks,South Africa,POWERLESS,2,1,0,0,0,1
56501000,565,1993,Baster,Namibia,POWERLESS,2,0,0,0,0,1
56507000,565,1993,Mafwe,Namibia,POWERLESS,2,0,0,0,0,1
56510000,565,1993,San,Namibia,POWERLESS,2,0,0,0,0,1
56512000,565,1993,Himba,Namibia,POWERLESS,2,0,0,0,0,1
57103000,571,1993,Kgalagadi,Botswana,POWERLESS,2,0,0,0,0,1
57104000,571,1993,Herero/Mbanderu,Botswana,POWERLESS,2,0,0,0,0,1
57106000,571,1993,Yeyi,Botswana,POWERLESS,2,0,0,0,0,1
57107000,571,1993,Mbukushu,Botswana,POWERLESS,2,0,0,0,0,1
57108000,571,1993,Birwa,Botswana,POWERLESS,2,0,0,0,0,1
57109000,571,1993,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1993,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1993,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1993,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1993,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1993,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1993,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1993,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1993,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1993,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1993,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1993,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1993,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1993,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1993,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1993,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1993,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
43503000,435,1994,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43605000,436,1994,Toubou,Niger,POWERLESS,2,0,0,0,0,1
43702000,437,1994,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1994,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1994,Peul,Guinea,POWERLESS,2,0,0,0,0,1
46101000,461,1994,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1994,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1994,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1994,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48301000,483,1994,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48405000,484,1994,Lari/Bakongo,Congo,POWERLESS,2,1,0,0,0,1
48406070,484,1994,Mbochi (proper),Congo,POWERLESS,2,0,0,0,0,1
49003000,490,1994,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1994,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49005000,490,1994,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49007000,490,1994,Luba Shaba,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49009000,490,1994,Lulua,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49010000,490,1994,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49012000,490,1994,Tetela-Kusu,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
51002000,510,1994,Shirazi (Zanzibar Africans),Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51003000,510,1994,Zanzibar Arabs,Tanzania (Tanganyika),POWERLESS,2,1,0,0,0,1
51004000,510,1994,Maasai,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51601000,516,1994,Hutu,Burundi,POWERLESS,2,1,1,0,1,0
52202000,522,1994,Afar,Djibouti,POWERLESS,2,0,1,0,1,1
54001000,540,1994,Bakongo,Angola,POWERLESS,2,0,1,1,0,1
54002000,540,1994,Cabindan Mayombe,Angola,POWERLESS,2,0,1,1,0,1
54103000,541,1994,Shona-Ndau,Mozambique,POWERLESS,2,0,0,0,0,1
55301000,553,1994,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,POWERLESS,2,0,0,0,0,1
55303000,553,1994,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,POWERLESS,2,0,0,0,0,1
56002000,560,1994,Asians,South Africa,POWERLESS,2,1,0,0,0,0
56003000,560,1994,Coloreds,South Africa,POWERLESS,2,1,0,0,0,1
56004000,560,1994,English Speakers,South Africa,POWERLESS,2,0,0,0,0,1
56005000,560,1994,Blacks,South Africa,POWERLESS,2,1,0,0,0,1
56501000,565,1994,Baster,Namibia,POWERLESS,2,0,0,0,0,1
56507000,565,1994,Mafwe,Namibia,POWERLESS,2,0,0,0,0,1
56510000,565,1994,San,Namibia,POWERLESS,2,0,0,0,0,1
56512000,565,1994,Himba,Namibia,POWERLESS,2,0,0,0,0,1
57103000,571,1994,Kgalagadi,Botswana,POWERLESS,2,0,0,0,0,1
57104000,571,1994,Herero/Mbanderu,Botswana,POWERLESS,2,0,0,0,0,1
57106000,571,1994,Yeyi,Botswana,POWERLESS,2,0,0,0,0,1
57107000,571,1994,Mbukushu,Botswana,POWERLESS,2,0,0,0,0,1
57108000,571,1994,Birwa,Botswana,POWERLESS,2,0,0,0,0,1
57109000,571,1994,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1994,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1994,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1994,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1994,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1994,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1994,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1994,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1994,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1994,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1994,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1994,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1994,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1994,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1994,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1994,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1994,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
43503000,435,1995,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43605000,436,1995,Toubou,Niger,POWERLESS,2,0,1,1,0,1
43702000,437,1995,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1995,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1995,Peul,Guinea,POWERLESS,2,0,0,0,0,1
46101000,461,1995,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1995,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1995,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1995,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48301000,483,1995,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48302300,483,1995,Tama,Chad,POWERLESS,2,0,0,0,0,0
48406070,484,1995,Mbochi (proper),Congo,POWERLESS,2,0,0,0,0,1
49003000,490,1995,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1995,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49005000,490,1995,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49007000,490,1995,Luba Shaba,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49009000,490,1995,Lulua,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49010000,490,1995,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49012000,490,1995,Tetela-Kusu,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
51002000,510,1995,Shirazi (Zanzibar Africans),Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51003000,510,1995,Zanzibar Arabs,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51004000,510,1995,Maasai,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51601000,516,1995,Hutu,Burundi,POWERLESS,2,1,1,0,1,0
54001000,540,1995,Bakongo,Angola,POWERLESS,2,0,0,0,0,1
54002000,540,1995,Cabindan Mayombe,Angola,POWERLESS,2,0,1,1,0,1
54103000,541,1995,Shona-Ndau,Mozambique,POWERLESS,2,0,0,0,0,1
56005900,560,1995,San,South Africa,POWERLESS,2,0,0,0,0,1
56501000,565,1995,Baster,Namibia,POWERLESS,2,0,0,0,0,1
56507000,565,1995,Mafwe,Namibia,POWERLESS,2,0,0,0,0,1
56510000,565,1995,San,Namibia,POWERLESS,2,0,0,0,0,1
56512000,565,1995,Himba,Namibia,POWERLESS,2,0,0,0,0,1
57103000,571,1995,Kgalagadi,Botswana,POWERLESS,2,0,0,0,0,1
57104000,571,1995,Herero/Mbanderu,Botswana,POWERLESS,2,0,0,0,0,1
57106000,571,1995,Yeyi,Botswana,POWERLESS,2,0,0,0,0,1
57107000,571,1995,Mbukushu,Botswana,POWERLESS,2,0,0,0,0,1
57108000,571,1995,Birwa,Botswana,POWERLESS,2,0,0,0,0,1
57109000,571,1995,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1995,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1995,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1995,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1995,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1995,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1995,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1995,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1995,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1995,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1995,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1995,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1995,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1995,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1995,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1995,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1995,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
43401000,434,1996,South/Central (Fon),Benin,POWERLESS,2,1,0,0,0,1
43503000,435,1996,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43605000,436,1996,Toubou,Niger,POWERLESS,2,0,0,0,0,1
43702000,437,1996,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1996,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1996,Peul,Guinea,POWERLESS,2,0,0,0,0,1
46101000,461,1996,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1996,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1996,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1996,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48301000,483,1996,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48302300,483,1996,Tama,Chad,POWERLESS,2,0,0,0,0,0
48406070,484,1996,Mbochi (proper),Congo,POWERLESS,2,0,0,0,0,1
49003000,490,1996,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1996,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49005000,490,1996,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49007000,490,1996,Luba Shaba,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49009000,490,1996,Lulua,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49010000,490,1996,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49012000,490,1996,Tetela-Kusu,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
51002000,510,1996,Shirazi (Zanzibar Africans),Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51003000,510,1996,Zanzibar Arabs,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51004000,510,1996,Maasai,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51601000,516,1996,Hutu,Burundi,POWERLESS,2,1,1,0,1,0
53003000,530,1996,Beni-Shugal-Gumez,Ethiopia,POWERLESS,2,0,0,0,0,1
53005000,530,1996,Harari,Ethiopia,POWERLESS,2,0,0,0,0,1
53007000,530,1996,Other Southern Nations,Ethiopia,POWERLESS,2,0,0,0,0,1
54001000,540,1996,Bakongo,Angola,POWERLESS,2,0,0,0,0,1
54002000,540,1996,Cabindan Mayombe,Angola,POWERLESS,2,0,1,1,0,1
54103000,541,1996,Shona-Ndau,Mozambique,POWERLESS,2,0,0,0,0,1
56005900,560,1996,San,South Africa,POWERLESS,2,0,0,0,0,1
56501000,565,1996,Baster,Namibia,POWERLESS,2,0,0,0,0,1
56507000,565,1996,Mafwe,Namibia,POWERLESS,2,0,0,0,0,1
56510000,565,1996,San,Namibia,POWERLESS,2,0,0,0,0,1
56512000,565,1996,Himba,Namibia,POWERLESS,2,0,0,0,0,1
57103000,571,1996,Kgalagadi,Botswana,POWERLESS,2,0,0,0,0,1
57104000,571,1996,Herero/Mbanderu,Botswana,POWERLESS,2,0,0,0,0,1
57106000,571,1996,Yeyi,Botswana,POWERLESS,2,0,0,0,0,1
57107000,571,1996,Mbukushu,Botswana,POWERLESS,2,0,0,0,0,1
57108000,571,1996,Birwa,Botswana,POWERLESS,2,0,0,0,0,1
57109000,571,1996,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1996,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1996,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1996,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1996,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1996,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1996,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1996,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1996,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1996,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1996,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1996,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1996,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1996,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1996,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1996,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1996,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
43401000,434,1997,South/Central (Fon),Benin,POWERLESS,2,1,0,0,0,1
43503000,435,1997,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43602000,436,1997,Hausa,Niger,POWERLESS,2,1,0,0,0,1
43603000,436,1997,Kanouri,Niger,POWERLESS,2,1,0,0,0,1
43605000,436,1997,Toubou,Niger,POWERLESS,2,0,0,0,0,1
43606000,436,1997,Tuareg,Niger,POWERLESS,2,1,1,0,1,1
43702000,437,1997,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1997,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1997,Peul,Guinea,POWERLESS,2,0,0,0,0,1
45102000,451,1997,Kono,Sierra Leone,POWERLESS,2,0,0,0,0,1
46101000,461,1997,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1997,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1997,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1997,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48301000,483,1997,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48302300,483,1997,Tama,Chad,POWERLESS,2,0,0,0,0,0
48406070,484,1997,Mbochi (proper),Congo,POWERLESS,2,0,0,0,0,1
49003000,490,1997,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1997,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49005000,490,1997,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49007000,490,1997,Luba Shaba,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49009000,490,1997,Lulua,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49010000,490,1997,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49012000,490,1997,Tetela-Kusu,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
51002000,510,1997,Shirazi (Zanzibar Africans),Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51003000,510,1997,Zanzibar Arabs,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51004000,510,1997,Maasai,Tanzania (Tanganyika),POWERLESS,2,0,0,0,0,1
51601000,516,1997,Hutu,Burundi,POWERLESS,2,1,1,0,1,0
53003000,530,1997,Beni-Shugal-Gumez,Ethiopia,POWERLESS,2,0,0,0,0,1
53005000,530,1997,Harari,Ethiopia,POWERLESS,2,0,0,0,0,1
53007000,530,1997,Other Southern Nations,Ethiopia,POWERLESS,2,0,0,0,0,1
54001000,540,1997,Bakongo,Angola,POWERLESS,2,0,1,1,0,1
54002000,540,1997,Cabindan Mayombe,Angola,POWERLESS,2,0,1,1,0,1
54103000,541,1997,Shona-Ndau,Mozambique,POWERLESS,2,0,0,0,0,1
56005900,560,1997,San,South Africa,POWERLESS,2,0,0,0,0,1
56501000,565,1997,Baster,Namibia,POWERLESS,2,0,0,0,0,1
56507000,565,1997,Mafwe,Namibia,POWERLESS,2,0,0,0,0,1
56510000,565,1997,San,Namibia,POWERLESS,2,0,0,0,0,1
56512000,565,1997,Himba,Namibia,POWERLESS,2,0,0,0,0,1
57103000,571,1997,Kgalagadi,Botswana,POWERLESS,2,0,0,0,0,1
57104000,571,1997,Herero/Mbanderu,Botswana,POWERLESS,2,0,0,0,0,1
57106000,571,1997,Yeyi,Botswana,POWERLESS,2,0,0,0,0,1
57107000,571,1997,Mbukushu,Botswana,POWERLESS,2,0,0,0,0,1
57108000,571,1997,Birwa,Botswana,POWERLESS,2,0,0,0,0,1
57109000,571,1997,Tswapong,Botswana,POWERLESS,2,0,0,0,0,1
57111000,571,1997,San,Botswana,POWERLESS,2,0,0,0,0,0
60001000,600,1997,Berbers,Morocco,POWERLESS,2,0,0,0,0,1
61502000,615,1997,Berbers,Algeria,POWERLESS,2,0,0,0,0,1
62501000,625,1997,Azande,Sudan,POWERLESS,2,0,0,0,0,1
62502000,625,1997,Bari,Sudan,POWERLESS,2,0,0,0,0,1
62503000,625,1997,Beja,Sudan,POWERLESS,2,0,1,0,1,1
62504000,625,1997,Dinka,Sudan,POWERLESS,2,0,1,0,1,1
62505000,625,1997,Fur,Sudan,POWERLESS,2,0,0,0,0,1
62506000,625,1997,Latoka,Sudan,POWERLESS,2,0,0,0,0,1
62507000,625,1997,Nuba,Sudan,POWERLESS,2,0,1,0,1,1
62508000,625,1997,Nuer,Sudan,POWERLESS,2,0,1,0,1,1
62509000,625,1997,Other Arab Groups,Sudan,POWERLESS,2,0,0,0,0,1
62510000,625,1997,Other Northern Groups,Sudan,POWERLESS,2,0,0,0,0,1
62511000,625,1997,Other Southern groups,Sudan,POWERLESS,2,0,1,0,1,1
62513000,625,1997,Shilluk,Sudan,POWERLESS,2,0,1,0,1,1
65102000,651,1997,Coptic Christians,Egypt,POWERLESS,2,0,0,0,0,1
43401000,434,1998,South/Central (Fon),Benin,POWERLESS,2,1,0,0,0,1
43503000,435,1998,Black Africans,Mauritania,POWERLESS,2,0,0,0,0,1
43602000,436,1998,Hausa,Niger,POWERLESS,2,1,0,0,0,1
43603000,436,1998,Kanouri,Niger,POWERLESS,2,1,0,0,0,1
43605000,436,1998,Toubou,Niger,POWERLESS,2,0,0,0,0,1
43606000,436,1998,Tuareg,Niger,POWERLESS,2,1,0,0,0,1
43702000,437,1998,Kru,Cote D'Ivoire,POWERLESS,2,0,0,0,0,1
43801000,438,1998,Malinke,Guinea,POWERLESS,2,0,0,0,0,1
43802000,438,1998,Peul,Guinea,POWERLESS,2,0,0,0,0,1
46101000,461,1998,Ewe (and related groups),Togo,POWERLESS,2,1,0,0,0,1
47502000,475,1998,Igbo,Nigeria,POWERLESS,2,0,0,0,0,1
47505000,475,1998,Tiv,Nigeria,POWERLESS,2,0,0,0,0,1
47506000,475,1998,Yoruba,Nigeria,POWERLESS,2,0,0,0,0,1
48301000,483,1998,Arabs,Chad,POWERLESS,2,1,0,0,0,1
48302300,483,1998,Tama,Chad,POWERLESS,2,0,0,0,0,0
48403000,484,1998,Bembe,Congo,POWERLESS,2,0,0,0,0,1
48405000,484,1998,Lari/Bakongo,Congo,POWERLESS,2,1,1,0,1,1
48410000,484,1998,Vili,Congo,POWERLESS,2,1,0,0,0,1
49002000,490,1998,Mbandja,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,1,0,1,1
49003000,490,1998,Bakongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49004000,490,1998,Mongo,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,1,0,1,1
49005000,490,1998,Luba Kasai,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,0,0,0,1
49006000,490,1998,Ngbaka,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,1,0,1,1
49008000,490,1998,Ngbandi,"Congo, Democratic Republic of (Zaire)",POWERLESS,2,0,1,0,1,1
